station_id,external_id,name,short_name,lat,lon,rental_methods/0,rental_methods/1,capacity,electric_bike_surcharge_waiver,eightd_has_key_dispenser,eightd_station_services/0/id,eightd_station_services/0/service_type,eightd_station_services/0/bikes_availability,eightd_station_services/0/docks_availability,eightd_station_services/0/name,eightd_station_services/0/description,eightd_station_services/0/schedule_description,eightd_station_services/0/link_for_more_info,has_kiosk
475,0b1568f2-08f3-11e7-a1cb-3863bb33a4e4,Métro Cadillac (de Cadillac / Sherbrooke),6721,45.5769632283486,-73.54683637619019,CREDITCARD,KEY,19,false,false,,,,,,,,,true
476,0b156b6c-08f3-11e7-a1cb-3863bb33a4e4,du Quesne / Pierre-de-Coubertin,6722,45.57498439946887,-73.53884875774384,CREDITCARD,KEY,27,false,false,,,,,,,,,true
477,0b156ca1-08f3-11e7-a1cb-3863bb33a4e4,26e avenue / Beaubien,6723,45.564944,-73.577639,CREDITCARD,KEY,15,false,false,,,,,,,,,true
478,0b156dca-08f3-11e7-a1cb-3863bb33a4e4,Léa-Roback / Sir-Georges-Etienne-Cartier,6724,45.47166862589184,-73.582643866539,CREDITCARD,KEY,35,false,false,,,,,,,,,true
479,0b156eef-08f3-11e7-a1cb-3863bb33a4e4,Métro Monk (Allard / Beaulieu),6725,45.45085122,-73.5940272,CREDITCARD,KEY,15,false,false,,,,,,,,,true
480,0b157007-08f3-11e7-a1cb-3863bb33a4e4,Hamel / Sauvé,6726,45.56076192837154,-73.6505614221096,CREDITCARD,KEY,39,false,false,,,,,,,,,true
481,0b157114-08f3-11e7-a1cb-3863bb33a4e4,de la Sucrerie / Centre,6727,45.48408128505464,-73.56091797351837,CREDITCARD,KEY,31,false,false,,,,,,,,,true
482,0b15722c-08f3-11e7-a1cb-3863bb33a4e4,d'Outremont / Ogilvy,6728,45.52687028194893,-73.62672328948975,CREDITCARD,KEY,15,false,false,,,,,,,,,true
483,0b157357-08f3-11e7-a1cb-3863bb33a4e4,St-André / Ste-Catherine,6729,45.516426545782224,-73.5581123828888,CREDITCARD,KEY,15,false,false,,,,,,,,,true
484,0b15746b-08f3-11e7-a1cb-3863bb33a4e4,35e avenue / Beaubien,6730,45.570081,-73.573047,CREDITCARD,KEY,27,false,false,,,,,,,,,true
485,0b15757a-08f3-11e7-a1cb-3863bb33a4e4,Villeray / de Normanville,6733,45.547172039327485,-73.6185210943222,CREDITCARD,KEY,23,false,false,,,,,,,,,true
486,0b15768c-08f3-11e7-a1cb-3863bb33a4e4,Fortune / Wellington,6732,45.477923,-73.559038,CREDITCARD,KEY,27,false,false,,,,,,,,,true
487,0b1577a0-08f3-11e7-a1cb-3863bb33a4e4,28e avenue / Rosemont,6731,45.564353,-73.571244,CREDITCARD,KEY,19,false,false,,,,,,,,,true
489,0b1579f1-08f3-11e7-a1cb-3863bb33a4e4,Lajeunesse / Villeray,6734,45.54211889,-73.6225471,CREDITCARD,KEY,15,false,false,,,,,,,,,true
490,0b157b10-08f3-11e7-a1cb-3863bb33a4e4,Métro Henri-Bourassa (Henri-Bourassa / Millen),6736,45.55675103297278,-73.66716161370277,CREDITCARD,KEY,16,false,false,,,,,,,,,true
491,0b157c28-08f3-11e7-a1cb-3863bb33a4e4,Jacques-Casault / Christophe-Colomb,6737,45.552123,-73.630103,CREDITCARD,KEY,31,false,false,,,,,,,,,true
492,0b157d3b-08f3-11e7-a1cb-3863bb33a4e4,Villeray / St-Michel,6735,45.56105928295798,-73.6039674282074,CREDITCARD,KEY,15,false,false,,,,,,,,,true
493,0b157e60-08f3-11e7-a1cb-3863bb33a4e4,Union / René-Lévesque,6738,45.50235036136798,-73.56658279895781,CREDITCARD,KEY,39,false,false,,,,,,,,,true
495,0b158095-08f3-11e7-a1cb-3863bb33a4e4,Pierre-de-Coubertin / Langelier,6739,45.580314546424674,-73.5353136062622,CREDITCARD,KEY,15,false,false,,,,,,,,,true
496,0b1581a7-08f3-11e7-a1cb-3863bb33a4e4,Canning / Notre-Dame,6741,45.486318644010225,-73.5702332854271,CREDITCARD,KEY,7,false,false,,,,,,,,,true
497,0b1582bb-08f3-11e7-a1cb-3863bb33a4e4,St-Patrick / Briand,6742,45.46339729163665,-73.59643578529356,CREDITCARD,KEY,17,false,false,,,,,,,,,true
498,0b1583e3-08f3-11e7-a1cb-3863bb33a4e4,St-Marc / Sherbrooke,6743,45.494514,-73.583368,CREDITCARD,KEY,15,false,false,,,,,,,,,true
499,0b1584ff-08f3-11e7-a1cb-3863bb33a4e4,Hamilton / Jolicoeur,6744,45.456355,-73.597557,CREDITCARD,KEY,15,false,false,,,,,,,,,true
500,0b158b6f-08f3-11e7-a1cb-3863bb33a4e4,de l'Épée / Jean-Talon,6745,45.52797966680089,-73.62388283014297,CREDITCARD,KEY,19,false,false,,,,,,,,,true
501,0b158ca5-08f3-11e7-a1cb-3863bb33a4e4,Métro Acadie (de l'Acadie / Beaumont),6746,45.52357479400008,-73.62344294786453,CREDITCARD,KEY,21,false,false,,,,,,,,,true
502,0b158db7-08f3-11e7-a1cb-3863bb33a4e4,Waverly / St-Zotique,6747,45.53050525974957,-73.61470833420753,CREDITCARD,KEY,19,false,false,,,,,,,,,true
503,0b158eeb-08f3-11e7-a1cb-3863bb33a4e4,Young / Wellington,6748,45.49282530947313,-73.55797827243805,CREDITCARD,KEY,15,false,false,,,,,,,,,true
504,0b159001-08f3-11e7-a1cb-3863bb33a4e4,St-Jacques / St-Laurent,6749,45.50642115207643,-73.55646550655365,CREDITCARD,KEY,15,false,false,,,,,,,,,true
505,0b159114-08f3-11e7-a1cb-3863bb33a4e4,de Mentana / Gilford,6750,45.52872356043453,-73.58385890722275,CREDITCARD,KEY,19,false,false,,,,,,,,,true
508,0b15bda3-08f3-11e7-a1cb-3863bb33a4e4,Hutchison / Beaubien,6752,45.52605851018324,-73.61296892166138,CREDITCARD,KEY,26,false,false,,,,,,,,,true
511,0b15c175-08f3-11e7-a1cb-3863bb33a4e4,Centre ÉPIC (St-Zotique / 40e avenue),6753,45.57414703721992,-73.57462137937546,CREDITCARD,KEY,23,false,false,,,,,,,,,true
512,0b15c291-08f3-11e7-a1cb-3863bb33a4e4,Eadie / Dubois,6754,45.45759682462104,-73.59052859581423,CREDITCARD,KEY,23,false,false,,,,,,,,,true
514,0b15c4e5-08f3-11e7-a1cb-3863bb33a4e4,Ball / Querbes,7001,45.531177514650885,-73.6321359872818,CREDITCARD,KEY,19,false,false,,,,,,,,,true
515,0b15c602-08f3-11e7-a1cb-3863bb33a4e4,Meunier / Fleury,7002,45.54485857398681,-73.66681426763535,CREDITCARD,KEY,19,false,false,,,,,,,,,true
516,0b15c71c-08f3-11e7-a1cb-3863bb33a4e4,Métro Guy-Concordia (Guy / St-Catherine),7003,45.49498148219463,-73.57773274183273,CREDITCARD,KEY,31,false,false,,,,,,,,,true
517,0b15c831-08f3-11e7-a1cb-3863bb33a4e4,Émile-Journault / de Chateaubriand,7004,45.54983321292286,-73.64063255488873,CREDITCARD,KEY,31,false,false,,,,,,,,,true
518,0b15c94a-08f3-11e7-a1cb-3863bb33a4e4,Marquette / Fleury,7005,45.56735205736566,-73.65378744900227,CREDITCARD,KEY,15,false,false,,,,,,,,,true
519,0b15ca76-08f3-11e7-a1cb-3863bb33a4e4,Clark / Fleury,7006,45.54764847825576,-73.6655656993389,CREDITCARD,KEY,15,false,false,,,,,,,,,true
520,0b15cb8e-08f3-11e7-a1cb-3863bb33a4e4,Kirkfield / de Chambois,7007,45.51293324107222,-73.63389015197754,CREDITCARD,KEY,27,false,false,,,,,,,,,true
521,0b15cca5-08f3-11e7-a1cb-3863bb33a4e4,Rousselot / Jarry,7008,45.55076907833167,-73.62091094255447,CREDITCARD,KEY,15,false,false,,,,,,,,,true
522,0b15cdba-08f3-11e7-a1cb-3863bb33a4e4,Place Émilie-Gamelin (de Maisonneuve / Berri),7009,45.51569016499682,-73.56096625328064,CREDITCARD,KEY,31,false,false,,,,,,,,,true
523,0b15cee1-08f3-11e7-a1cb-3863bb33a4e4,Coolbrook / Queen-Mary,7010,45.48285235405571,-73.63034427165985,CREDITCARD,KEY,23,false,false,,,,,,,,,true
524,0b15d009-08f3-11e7-a1cb-3863bb33a4e4,Panet / de Maisonneuve,7011,45.520573635013434,-73.55614364147186,CREDITCARD,KEY,15,false,false,,,,,,,,,true
525,0b15d11c-08f3-11e7-a1cb-3863bb33a4e4,St-Hubert / René-Lévesque,7012,45.51433537033962,-73.55646349489689,CREDITCARD,KEY,11,false,false,,,,,,,,,true
526,0b15d232-08f3-11e7-a1cb-3863bb33a4e4,Benny / Sherbrooke,7013,45.4648769981855,-73.62659722566605,CREDITCARD,KEY,19,false,false,,,,,,,,,true
527,0b15d348-08f3-11e7-a1cb-3863bb33a4e4,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),7014,45.50427796704115,-73.61797660589218,CREDITCARD,KEY,18,false,false,,,,,,,,,true
528,0b15d9c8-08f3-11e7-a1cb-3863bb33a4e4,Parc des Rapides (LaSalle / 6e avenue),7015,45.42947143740888,-73.59309915918857,CREDITCARD,KEY,23,false,false,,,,,,,,,true
529,0b15db12-08f3-11e7-a1cb-3863bb33a4e4,Métro Langelier (Langelier / Sherbrooke),7016,45.58284663189181,-73.54247644543648,CREDITCARD,KEY,19,false,false,,,,,,,,,true
530,0b15dc2d-08f3-11e7-a1cb-3863bb33a4e4,Bennett / Ste-Catherine,7017,45.55305326642512,-73.53242754936218,CREDITCARD,KEY,15,false,false,,,,,,,,,true
531,0b15dd46-08f3-11e7-a1cb-3863bb33a4e4,Valois / Ste-Catherine,7018,45.54522973039872,-73.53725016117096,CREDITCARD,KEY,23,false,false,,,,,,,,,true
532,0b15de58-08f3-11e7-a1cb-3863bb33a4e4,Casgrain / St-Viateur,7019,45.52751292628879,-73.59879076480864,CREDITCARD,KEY,23,false,false,,,,,,,,,true
533,0b15df6a-08f3-11e7-a1cb-3863bb33a4e4,St-Germain / Hochelaga,7020,45.5436987529516,-73.55367332696915,CREDITCARD,KEY,15,false,false,,,,,,,,,true
534,0b15e094-08f3-11e7-a1cb-3863bb33a4e4,Dollard / Van Horne,7021,45.51915286772737,-73.61646920442581,CREDITCARD,KEY,23,false,false,,,,,,,,,true
535,0b15e1ac-08f3-11e7-a1cb-3863bb33a4e4,Durocher / Bernard,7022,45.52222528598142,-73.60668718814848,CREDITCARD,KEY,15,false,false,,,,,,,,,true
536,0b15e2c4-08f3-11e7-a1cb-3863bb33a4e4,CHSLD St-Michel (Jarry / 8e avenue),7023,45.561690269046075,-73.61051201820374,CREDITCARD,KEY,15,false,false,,,,,,,,,true
537,0b15e3d6-08f3-11e7-a1cb-3863bb33a4e4,Berri / St-Joseph,7024,45.52723106564012,-73.58672618865965,CREDITCARD,KEY,18,false,false,,,,,,,,,true
538,0b15e4ea-08f3-11e7-a1cb-3863bb33a4e4,Alexandra / Jean-Talon,7042,45.532330645908054,-73.62018674612045,CREDITCARD,KEY,15,false,false,,,,,,,,,true
539,0b15e611-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Bernard,7025,45.52793332015246,-73.60122251338906,CREDITCARD,KEY,23,false,false,,,,,,,,,true
540,0b15e73a-08f3-11e7-a1cb-3863bb33a4e4,Maguire / Henri-Julien,7026,45.527041096087785,-73.59347056655677,CREDITCARD,KEY,19,false,false,,,,,,,,,true
541,0b15e8c3-08f3-11e7-a1cb-3863bb33a4e4,Terrasse Guindon / Fullum,7027,45.537114135456825,-73.56913894414902,CREDITCARD,KEY,15,false,false,,,,,,,,,true
542,0b15e9f2-08f3-11e7-a1cb-3863bb33a4e4,de Gaspé / St-Viateur,7028,45.52774827884841,-73.59743893146515,CREDITCARD,KEY,23,false,false,,,,,,,,,true
543,0b15eb0c-08f3-11e7-a1cb-3863bb33a4e4,Cartier / Masson,7029,45.5380207402854,-73.58352363109587,CREDITCARD,KEY,19,false,false,,,,,,,,,true
544,0b15ec38-08f3-11e7-a1cb-3863bb33a4e4,de Bordeaux / Marie-Anne,7030,45.53340912723174,-73.57065707445145,CREDITCARD,KEY,11,false,false,,,,,,,,,true
545,0b15ed4a-08f3-11e7-a1cb-3863bb33a4e4,Berri / Rachel,7031,45.522718910827734,-73.5772043466568,CREDITCARD,KEY,15,false,false,,,,,,,,,true
546,0b15ee5d-08f3-11e7-a1cb-3863bb33a4e4,Drolet / Laurier,7032,45.526251876092516,-73.58975838928018,CREDITCARD,KEY,27,false,false,,,,,,,,,true
547,0b15ef72-08f3-11e7-a1cb-3863bb33a4e4,Aylmer / Prince-Arthur,7033,45.508566869474386,-73.57769787311554,CREDITCARD,KEY,19,false,false,,,,,,,,,true
548,0b15f085-08f3-11e7-a1cb-3863bb33a4e4,Atwater / Greene,7034,45.480495143306044,-73.57782661914825,CREDITCARD,KEY,25,false,false,,,,,,,,,true
549,0b15f1a7-08f3-11e7-a1cb-3863bb33a4e4,Fullum / Gilford,7035,45.53922374455291,-73.57383679656778,CREDITCARD,KEY,15,false,false,,,,,,,,,true
550,0b15f2ba-08f3-11e7-a1cb-3863bb33a4e4,Labadie / du Parc,7036,45.5198946757576,-73.59682738780975,CREDITCARD,KEY,11,false,false,,,,,,,,,true
551,0b15f3cb-08f3-11e7-a1cb-3863bb33a4e4,Prince-Arthur / Ste-Famille,7037,45.5116382139746,-73.57463479042053,CREDITCARD,KEY,15,false,false,,,,,,,,,true
552,0b15fa35-08f3-11e7-a1cb-3863bb33a4e4,Guilbault / Clark,7038,45.514107949601446,-73.57523024082184,CREDITCARD,KEY,19,false,false,,,,,,,,,true
553,0b15fb65-08f3-11e7-a1cb-3863bb33a4e4,du Mont-Royal / Augustin-Frigon,7039,45.543763151117474,-73.56772005558014,CREDITCARD,KEY,15,false,false,,,,,,,,,true
554,0b15fc8b-08f3-11e7-a1cb-3863bb33a4e4,St-Urbain / Beaubien,7040,45.52951033828327,-73.61067965626717,CREDITCARD,KEY,19,false,false,,,,,,,,,true
555,0b15fda8-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Peel,7041,45.50095054783712,-73.57457846403122,CREDITCARD,KEY,19,false,false,,,,,,,,,true
556,0b15febc-08f3-11e7-a1cb-3863bb33a4e4,Ernest-Gendreau / du Mont-Royal,7043,45.549713734001415,-73.56384828686714,CREDITCARD,KEY,23,false,false,,,,,,,,,true
557,0b15ffd0-08f3-11e7-a1cb-3863bb33a4e4,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),7044,45.5793249650848,-73.5705041885376,CREDITCARD,KEY,14,false,false,,,,,,,,,true
558,0b1600e4-08f3-11e7-a1cb-3863bb33a4e4,Casgrain / Mozart,7045,45.53472725603326,-73.6147928237915,CREDITCARD,KEY,15,false,false,,,,,,,,,true
559,0b160210-08f3-11e7-a1cb-3863bb33a4e4,de Maisonneuve / Mansfield (nord),7046,45.502386079583346,-73.57333794236183,CREDITCARD,KEY,19,false,false,,,,,,,,,true
560,0b160324-08f3-11e7-a1cb-3863bb33a4e4,Ottawa / Peel,7047,45.49390894768301,-73.55950713157654,CREDITCARD,KEY,31,false,false,,,,,,,,,true
561,0b16042d-08f3-11e7-a1cb-3863bb33a4e4,Métro Angrignon (Lamont /  des Trinitaires),7048,45.44704365278581,-73.6021783483011,CREDITCARD,KEY,27,false,false,,,,,,,,,true
562,0b160541-08f3-11e7-a1cb-3863bb33a4e4,William / Guy,7049,45.48986545713166,-73.56473073363304,CREDITCARD,KEY,19,false,false,,,,,,,,,true
563,0b160654-08f3-11e7-a1cb-3863bb33a4e4,Ottawa / William,7050,45.48972725318433,-73.56406286358833,CREDITCARD,KEY,15,false,false,,,,,,,,,true
564,0b162bfe-08f3-11e7-a1cb-3863bb33a4e4,Jogues / Allard,7051,45.450020323797766,-73.60030621290207,CREDITCARD,KEY,23,false,false,,,,,,,,,true
565,0b162d59-08f3-11e7-a1cb-3863bb33a4e4,Shearer / Centre,7052,45.483005619293046,-73.56218665838242,CREDITCARD,KEY,23,false,false,,,,,,,,,true
566,0b162e76-08f3-11e7-a1cb-3863bb33a4e4,Ropery / Augustin-Cantin,7053,45.48091406771754,-73.56846034526825,CREDITCARD,KEY,23,false,false,,,,,,,,,true
567,0b162f91-08f3-11e7-a1cb-3863bb33a4e4,de la Côte St-Paul / St-Ambroise,7054,45.467665653865964,-73.59391784324544,CREDITCARD,KEY,35,false,false,,,,,,,,,true
568,0b1630a7-08f3-11e7-a1cb-3863bb33a4e4,Rose-de-Lima / Notre-Dame,7055,45.479950265560184,-73.5805356502533,CREDITCARD,KEY,27,false,false,,,,,,,,,true
569,0b1631cc-08f3-11e7-a1cb-3863bb33a4e4,Bibliothèque de Verdun (Brown / Bannantyne),7056,45.44826204820947,-73.57785612344742,CREDITCARD,KEY,15,false,false,,,,,,,,,true
570,0b1632e1-08f3-11e7-a1cb-3863bb33a4e4,2e avenue / Wellington,7057,45.45789352611307,-73.56752824096475,CREDITCARD,KEY,15,false,false,,,,,,,,,true
571,0b1633f6-08f3-11e7-a1cb-3863bb33a4e4,Gordon / Wellington,7058,45.461077990108386,-73.56730699539183,CREDITCARD,KEY,15,false,false,,,,,,,,,true
572,0b163a73-08f3-11e7-a1cb-3863bb33a4e4,Argyle / de Verdun,7059,45.45301583620112,-73.57191503047943,CREDITCARD,KEY,23,false,false,,,,,,,,,true
573,0b163ba4-08f3-11e7-a1cb-3863bb33a4e4,de l'Église / de Verdun,7060,45.46300108733155,-73.57156895217486,CREDITCARD,KEY,19,false,false,,,,,,,,,true
574,0b163ccd-08f3-11e7-a1cb-3863bb33a4e4,Lajeunesse / de Castelnau,7061,45.540396208099985,-73.61681789159775,CREDITCARD,KEY,11,false,false,,,,,,,,,true
575,0b163de4-08f3-11e7-a1cb-3863bb33a4e4,William / Robert-Bourassa,7062,45.49716534003792,-73.55933010578154,CREDITCARD,KEY,21,false,false,,,,,,,,,true
576,0b163fee-08f3-11e7-a1cb-3863bb33a4e4,Drolet / Jarry,7063,45.54195463236575,-73.62994194030762,CREDITCARD,KEY,19,false,false,,,,,,,,,true
577,0b164119-08f3-11e7-a1cb-3863bb33a4e4,Clark / de Liège,7064,45.539983846015616,-73.6381347477436,CREDITCARD,KEY,23,false,false,,,,,,,,,true
578,0b164237-08f3-11e7-a1cb-3863bb33a4e4,de Lanaudière / Bélanger,7065,45.54365085053057,-73.60565051436424,CREDITCARD,KEY,23,false,false,,,,,,,,,true
579,0b16436c-08f3-11e7-a1cb-3863bb33a4e4,St-Urbain / de la Gauchetière,7066,45.50707812811467,-73.56139540672302,CREDITCARD,KEY,43,false,false,,,,,,,,,true
580,0b164480-08f3-11e7-a1cb-3863bb33a4e4,City Councillors / du President-Kennedy,7067,45.50625103256782,-73.57139065861702,CREDITCARD,KEY,23,false,false,,,,,,,,,true
581,0b164596-08f3-11e7-a1cb-3863bb33a4e4,Basin / Richmond,7068,45.48753098712153,-73.56507003307343,CREDITCARD,KEY,31,false,false,,,,,,,,,true
582,0b1646b5-08f3-11e7-a1cb-3863bb33a4e4,Jeanne-Mance / René-Lévesque,7069,45.5063713381299,-73.5642009973526,CREDITCARD,KEY,35,false,false,,,,,,,,,true
583,0b1647cd-08f3-11e7-a1cb-3863bb33a4e4,Bourgeoys / Favard,7070,45.47993042065731,-73.55592101812363,CREDITCARD,KEY,19,false,false,,,,,,,,,true
584,0b1648f0-08f3-11e7-a1cb-3863bb33a4e4,St-Mathieu / Sherbrooke,7071,45.495789104811756,-73.58259558677672,CREDITCARD,KEY,15,false,false,,,,,,,,,true
585,0b1649fe-08f3-11e7-a1cb-3863bb33a4e4,Beaudry / Sherbrooke,7072,45.52303493310712,-73.56539458036421,CREDITCARD,KEY,15,false,false,,,,,,,,,true
586,0b164b12-08f3-11e7-a1cb-3863bb33a4e4,Logan / de Champlain,7073,45.5231943285584,-73.55584256350994,CREDITCARD,KEY,19,false,false,,,,,,,,,true
587,0b164c29-08f3-11e7-a1cb-3863bb33a4e4,St-André / Robin,7074,45.518128086513194,-73.56185138225555,CREDITCARD,KEY,19,false,false,,,,,,,,,true
588,0b164d42-08f3-11e7-a1cb-3863bb33a4e4,CIUSSS (du Trianon / Pierre-de-Coubertin),7075,45.58753125134183,-73.5319072008133,CREDITCARD,KEY,39,false,false,,,,,,,,,true
589,0b164e7c-08f3-11e7-a1cb-3863bb33a4e4,Tupper / du Fort,7076,45.49122961531575,-73.58078241348267,CREDITCARD,KEY,19,false,false,,,,,,,,,true
590,0b1654f1-08f3-11e7-a1cb-3863bb33a4e4,Jean Langlois / Fullum,7077,45.526499983000186,-73.54575277422555,CREDITCARD,KEY,27,false,false,,,,,,,,,true
591,0b16562e-08f3-11e7-a1cb-3863bb33a4e4,Hochelaga / Chapleau,7078,45.53445294687473,-73.55965197086334,CREDITCARD,KEY,23,false,false,,,,,,,,,true
592,0b165745-08f3-11e7-a1cb-3863bb33a4e4,Notre-Dame / Gauvin,7079,45.50010529681542,-73.56019914150238,CREDITCARD,KEY,19,false,false,,,,,,,,,true
593,0b165864-08f3-11e7-a1cb-3863bb33a4e4,du President-Kennedy / Union,7080,45.50501114975704,-73.57202768325806,CREDITCARD,KEY,23,false,false,,,,,,,,,true
594,0b165999-08f3-11e7-a1cb-3863bb33a4e4,St-Denis / de Maisonneuve,7081,45.514384629068346,-73.56173202395439,CREDITCARD,KEY,23,false,false,,,,,,,,,true
595,1bae0e44-d82a-4cfd-8d8d-5e6f1f0fa3e5,Jeanne-d'Arc / Ontario,4000,45.54959767887176,-73.54187428951263,CREDITCARD,KEY,19,false,false,,,,,,,,,true
605,622200e7-1cdb-4012-bed7-da753162cf14,Graham / Brookfield,4001,45.52007477080967,-73.6297756433487,CREDITCARD,KEY,15,false,false,,,,,,,,,true
606,d0c5bf9b-ca11-43fb-a5c8-9a4902714ed0,Graham / Wicksteed,4002,45.51693654712809,-73.64048302173615,CREDITCARD,KEY,15,false,false,,,,,,,,,true
607,a69227c7-deda-4988-a5fd-f3e9fe4d00fe,Métro Lionel-Groulx (Atwater / Lionel-Groulx),7082,45.482941269100394,-73.57974171638489,CREDITCARD,KEY,19,false,false,,,,,,,,,true
608,4cabba00-e5fa-434b-a526-7653c25e392c,McTavish / Sherbrooke,7084,45.502812816508936,-73.57602417469025,CREDITCARD,KEY,15,false,false,,,,,,,,,true
609,41bdaf12-6920-4305-8192-d62787029389,Parc de Bullion (de Bullion / Prince-Arthur),7083,45.515604257816335,-73.57213497161865,CREDITCARD,KEY,19,false,false,,,,,,,,,true
610,ad95c994-c6b6-4c07-aa95-915b2c4a83c9,de la Grande-Allée / Ste-Catherine,7085,45.631379636554705,-73.50685738027096,CREDITCARD,KEY,19,false,false,,,,,,,,,true
611,98ee8221-ac11-4cca-9855-159f6ec2a125,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),7086,45.630650344762316,-73.49499464035034,CREDITCARD,KEY,19,false,false,,,,,,,,,true
612,9d5bb509-7b2e-4f4b-8211-2e1711d334cb,St-Jean-Baptiste / René-Lévesque,7087,45.64155705644063,-73.50037515163422,CREDITCARD,KEY,19,false,false,,,,,,,,,true
613,b7bf4d7f-fc95-48de-9be0-f5067757b87d,du Tricentenaire / de Montigny,7088,45.65140583915357,-73.50041270256041,CREDITCARD,KEY,19,false,false,,,,,,,,,true
614,7a5ab188-a9cf-45c0-aa7d-bc5a19adf4ab,du Tricentenaire / Prince-Albert,7089,45.64954588445726,-73.49191546440125,CREDITCARD,KEY,23,false,false,,,,,,,,,true
617,11d35b5a-4128-414d-8605-b7f4a423d0af,de St-Firmin / Fleury,7090,45.57065664170425,-73.65184217691422,CREDITCARD,KEY,31,false,false,,,,,,,,,true
618,8c890268-9d84-48c2-b110-7a8dcb0b67d8,Fleury / André-Jobin,7091,45.57600034155425,-73.64676475524902,CREDITCARD,KEY,27,false,false,,,,,,,,,true
619,0ca346e9-95e1-402f-a074-6b71d2c9e3dd,Gare Bois-de-Boulogne,7092,45.53972553109637,-73.67716491222382,CREDITCARD,KEY,31,false,false,,,,,,,,,true
620,9c482b2f-0a57-4ef8-8bd5-73ac839b1b35,Laforest / Dudemaine,7093,45.539806548176045,-73.6872661113739,CREDITCARD,KEY,23,false,false,,,,,,,,,true
621,b4d3a74f-e4e1-4e2f-a748-b4c90a4f4b03,Alfred Laliberté / de Poutrincourt,7094,45.53308032414161,-73.6945965886116,CREDITCARD,KEY,23,false,false,,,,,,,,,true
622,46c3a863-9ca1-4a9d-878a-1f0e0e61e0b6,Chabanel / de l'Esplanade,7095,45.540685517278774,-73.65337640047073,CREDITCARD,KEY,15,false,false,,,,,,,,,true
623,8afbbf58-1be5-4a44-91ef-42f6c5635c99,Chabanel / du Parc,7096,45.53830765459552,-73.6548838019371,CREDITCARD,KEY,30,false,false,,,,,,,,,true
624,a5bbe554-36cb-430d-9e74-4a1903c9b474,Bélanger / des Galeries d'Anjou,7097,45.59722114932571,-73.56279015541077,CREDITCARD,KEY,23,false,false,,,,,,,,,true
625,5d358b14-6a3b-48cf-ba5a-c37f818e20f8,Vezina / Victoria,7099,45.49704689488635,-73.64321619272232,CREDITCARD,KEY,23,false,false,,,,,,,,,true
626,37ce8fe7-e47c-4fc2-bb12-188268b84830,Parc d'Antioche,7098,45.59535188887634,-73.55858981609344,CREDITCARD,KEY,23,false,false,,,,,,,,,true
627,989222c7-dff8-4027-8740-a788098fcaf2,Métro Namur (des Jockeys / Décarie),7100,45.49404432109336,-73.65449488162994,CREDITCARD,KEY,19,false,false,,,,,,,,,true
628,27f3c8a3-0874-40bb-9eb4-26ae3941f736,Métro de la Savane (de Sorel / Bougainville),7101,45.500450948002225,-73.66142839193344,CREDITCARD,KEY,23,false,false,,,,,,,,,true
629,64618de1-bec1-4a96-9e38-ee75fbd59106,Grand Boulevard / de Terrebonne,7102,45.47054370043364,-73.63168001174927,CREDITCARD,KEY,27,false,false,,,,,,,,,true
630,ac6d0172-ae6b-45a1-a0f2-71db92e52559,St-Joseph / 8e avenue Lachine,7103,45.43147138678842,-73.67120504379272,CREDITCARD,KEY,31,false,false,,,,,,,,,true
631,cedfe1f7-5148-449c-b09e-d37dafa66c26,8e avenue / Notre-Dame Lachine,7104,45.43498715540587,-73.67079868912697,CREDITCARD,KEY,23,false,false,,,,,,,,,true
632,11d98bc0-a11f-4506-9a74-89b6ae3cbc55,St-Joseph / 34e avenue Lachine,7105,45.432839840726125,-73.69349151849747,CREDITCARD,KEY,27,false,false,,,,,,,,,true
633,05c30e26-3af8-4324-a927-2107af730e84,Victoria / 18e avenue Lachine,7106,45.43579350588776,-73.6801904439926,CREDITCARD,KEY,15,false,false,,,,,,,,,true
634,2890e427-fe95-4bf1-a268-85699f6388e6,19e avenue / St-Joseph Lachine,7107,45.43312379149661,-73.68140548467636,CREDITCARD,KEY,23,false,false,,,,,,,,,true
635,3a782ff8-eac1-4d9f-97c3-980b94e09d10,Gagne / LaSalle,7108,45.422451407155854,-73.601194024086,CREDITCARD,KEY,47,false,false,,,,,,,,,true
636,9ff2903a-3e84-4cf7-a08f-56c179f47ca9,Cégep André-Laurendeau,7109,45.43566446235294,-73.60565185546875,CREDITCARD,KEY,22,false,false,,,,,,,,,true
637,6f06d2d0-fe38-4f27-b954-0708c64e9111,LaSalle / 67e avenue,7110,45.415348837097696,-73.62651407718658,CREDITCARD,KEY,31,false,false,,,,,,,,,true
638,141b3cb8-010c-404e-8017-85fd538f1036,Highlands / LaSalle,7111,45.42612352042827,-73.65741580724716,CREDITCARD,KEY,31,false,false,,,,,,,,,true
639,e53f7ac3-165f-41e1-9f68-d3471b6897b1,Newman / Senkus,7112,45.44404309237571,-73.61375212669373,CREDITCARD,KEY,19,false,false,,,,,,,,,true
